epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202202,2022-01-09,632,AL,Arapiraca,2700300,city,31252,13410.17048,0,538,0,0.0172,233047,False,True
202201,2022-01-08,631,AL,Arapiraca,2700300,city,31252,13410.17048,3,538,0,0.0172,233047,True,False
202201,2022-01-07,630,AL,Arapiraca,2700300,city,31249,13408.88319,5,538,0,0.0172,233047,False,False
202201,2022-01-06,629,AL,Arapiraca,2700300,city,31244,13406.7377,2,538,0,0.0172,233047,False,False
202201,2022-01-05,628,AL,Arapiraca,2700300,city,31242,13405.8795,4,538,0,0.0172,233047,False,False
202201,2022-01-04,627,AL,Arapiraca,2700300,city,31238,13404.16311,1,538,0,0.0172,233047,False,False
202201,2022-01-03,626,AL,Arapiraca,2700300,city,31237,13403.73401,2,538,0,0.0172,233047,False,False
202201,2022-01-02,625,AL,Arapiraca,2700300,city,31235,13402.87581,0,538,0,0.0172,233047,False,False
202152,2022-01-01,624,AL,Arapiraca,2700300,city,31235,13402.87581,1,538,0,0.0172,233047,False,False
202152,2021-12-31,623,AL,Arapiraca,2700300,city,31234,13402.44672,0,538,0,0.0172,233047,False,False
202152,2021-12-30,622,AL,Arapiraca,2700300,city,31234,13402.44672,1,538,0,0.0172,233047,False,False
202152,2021-12-29,621,AL,Arapiraca,2700300,city,31233,13402.01762,2,538,0,0.0172,233047,False,False
202152,2021-12-28,620,AL,Arapiraca,2700300,city,31231,13401.15942,1,538,0,0.0172,233047,False,False
202152,2021-12-27,619,AL,Arapiraca,2700300,city,31230,13400.73032,1,538,0,0.0172,233047,False,False
202152,2021-12-26,618,AL,Arapiraca,2700300,city,31229,13400.30123,0,538,0,0.0172,233047,False,False
202151,2021-12-25,617,AL,Arapiraca,2700300,city,31229,13400.30123,0,538,0,0.0172,233047,False,False
202151,2021-12-24,616,AL,Arapiraca,2700300,city,31229,13400.30123,3,538,0,0.0172,233047,False,False
202151,2021-12-23,615,AL,Arapiraca,2700300,city,31226,13399.01393,0,538,0,0.0172,233047,False,False
202151,2021-12-22,614,AL,Arapiraca,2700300,city,31226,13399.01393,1,538,0,0.0172,233047,False,False
202151,2021-12-21,613,AL,Arapiraca,2700300,city,31225,13398.58483,0,538,0,0.0172,233047,False,False
202151,2021-12-20,612,AL,Arapiraca,2700300,city,31225,13398.58483,0,538,0,0.0172,233047,False,False
202151,2021-12-19,611,AL,Arapiraca,2700300,city,31225,13398.58483,1,538,0,0.0172,233047,False,False
202150,2021-12-18,610,AL,Arapiraca,2700300,city,31224,13398.15574,0,538,0,0.0172,233047,False,False
202150,2021-12-17,609,AL,Arapiraca,2700300,city,31224,13398.15574,1,538,0,0.0172,233047,False,False
202150,2021-12-16,608,AL,Arapiraca,2700300,city,31223,13397.72664,2,538,0,0.0172,233047,False,False
202150,2021-12-15,607,AL,Arapiraca,2700300,city,31221,13396.86844,1,538,0,0.0172,233047,False,False
202150,2021-12-14,606,AL,Arapiraca,2700300,city,31220,13396.43934,0,538,0,0.0172,233047,False,False
202150,2021-12-13,605,AL,Arapiraca,2700300,city,31220,13396.43934,1,538,0,0.0172,233047,False,False
202150,2021-12-12,604,AL,Arapiraca,2700300,city,31219,13396.01025,0,538,0,0.0172,233047,False,False
202149,2021-12-11,603,AL,Arapiraca,2700300,city,31219,13396.01025,1,538,0,0.0172,233047,False,False
202149,2021-12-10,602,AL,Arapiraca,2700300,city,31218,13395.58115,0,538,0,0.0172,233047,False,False
202149,2021-12-09,601,AL,Arapiraca,2700300,city,31218,13395.58115,0,538,0,0.0172,233047,False,False
202149,2021-12-08,600,AL,Arapiraca,2700300,city,31218,13395.58115,0,538,0,0.0172,233047,False,False
202149,2021-12-07,599,AL,Arapiraca,2700300,city,31218,13395.58115,1,538,0,0.0172,233047,False,False
202149,2021-12-06,598,AL,Arapiraca,2700300,city,31217,13395.15205,0,538,0,0.0172,233047,False,False
202149,2021-12-05,597,AL,Arapiraca,2700300,city,31217,13395.15205,0,538,0,0.0172,233047,False,False
202148,2021-12-04,596,AL,Arapiraca,2700300,city,31217,13395.15205,2,538,0,0.0172,233047,False,False
202148,2021-12-03,595,AL,Arapiraca,2700300,city,31215,13394.29385,1,538,0,0.0172,233047,False,False
202148,2021-12-02,594,AL,Arapiraca,2700300,city,31214,13393.86476,1,538,0,0.0172,233047,False,False
202148,2021-12-01,593,AL,Arapiraca,2700300,city,31213,13393.43566,2,538,0,0.0172,233047,False,False
202148,2021-11-30,592,AL,Arapiraca,2700300,city,31211,13392.57746,4,538,0,0.0172,233047,False,False
202148,2021-11-29,591,AL,Arapiraca,2700300,city,31207,13390.86107,0,538,0,0.0172,233047,False,False
202148,2021-11-28,590,AL,Arapiraca,2700300,city,31207,13390.86107,0,538,0,0.0172,233047,False,False
202147,2021-11-27,589,AL,Arapiraca,2700300,city,31207,13390.86107,3,538,0,0.0172,233047,False,False
202147,2021-11-26,588,AL,Arapiraca,2700300,city,31204,13389.57378,5,538,0,0.0172,233047,False,False
202147,2021-11-25,587,AL,Arapiraca,2700300,city,31199,13387.42829,1,538,0,0.0172,233047,False,False
202147,2021-11-24,586,AL,Arapiraca,2700300,city,31198,13386.99919,0,538,1,0.0172,233047,False,False
202147,2021-11-23,585,AL,Arapiraca,2700300,city,31198,13386.99919,0,537,0,0.0172,233047,False,False
202147,2021-11-22,584,AL,Arapiraca,2700300,city,31198,13386.99919,0,537,0,0.0172,233047,False,False
202147,2021-11-21,583,AL,Arapiraca,2700300,city,31198,13386.99919,2,537,1,0.0172,233047,False,False
202146,2021-11-20,582,AL,Arapiraca,2700300,city,31196,13386.14099,3,536,0,0.0172,233047,False,False
202146,2021-11-19,581,AL,Arapiraca,2700300,city,31193,13384.8537,0,536,0,0.0172,233047,False,False
202146,2021-11-18,580,AL,Arapiraca,2700300,city,31193,13384.8537,5,536,0,0.0172,233047,False,False
202146,2021-11-17,579,AL,Arapiraca,2700300,city,31188,13382.70821,2,536,0,0.0172,233047,False,False
202146,2021-11-16,578,AL,Arapiraca,2700300,city,31186,13381.85001,1,536,0,0.0172,233047,False,False
202146,2021-11-15,577,AL,Arapiraca,2700300,city,31185,13381.42092,0,536,0,0.0172,233047,False,False
202146,2021-11-14,576,AL,Arapiraca,2700300,city,31185,13381.42092,0,536,0,0.0172,233047,False,False
202145,2021-11-13,575,AL,Arapiraca,2700300,city,31185,13381.42092,3,536,0,0.0172,233047,False,False
202145,2021-11-12,574,AL,Arapiraca,2700300,city,31182,13380.13362,0,536,0,0.0172,233047,False,False
202145,2021-11-11,573,AL,Arapiraca,2700300,city,31182,13380.13362,2,536,0,0.0172,233047,False,False
202145,2021-11-10,572,AL,Arapiraca,2700300,city,31180,13379.27543,2,536,0,0.0172,233047,False,False
202145,2021-11-09,571,AL,Arapiraca,2700300,city,31178,13378.41723,0,536,0,0.0172,233047,False,False
202145,2021-11-08,570,AL,Arapiraca,2700300,city,31178,13378.41723,2,536,0,0.0172,233047,False,False
202145,2021-11-07,569,AL,Arapiraca,2700300,city,31176,13377.55903,0,536,1,0.0172,233047,False,False
202144,2021-11-06,568,AL,Arapiraca,2700300,city,31176,13377.55903,1,535,0,0.0172,233047,False,False
202144,2021-11-05,567,AL,Arapiraca,2700300,city,31175,13377.12994,0,535,1,0.0172,233047,False,False
202144,2021-11-04,566,AL,Arapiraca,2700300,city,31175,13377.12994,4,534,1,0.0171,233047,False,False
202144,2021-11-03,565,AL,Arapiraca,2700300,city,31171,13375.41354,0,533,0,0.0171,233047,False,False
202144,2021-11-02,564,AL,Arapiraca,2700300,city,31171,13375.41354,1,533,0,0.0171,233047,False,False
202144,2021-11-01,563,AL,Arapiraca,2700300,city,31170,13374.98445,0,533,1,0.0171,233047,False,False
202144,2021-10-31,562,AL,Arapiraca,2700300,city,31170,13374.98445,3,532,0,0.0171,233047,False,False
202143,2021-10-30,561,AL,Arapiraca,2700300,city,31167,13373.69715,1,532,1,0.0171,233047,False,False
202143,2021-10-29,560,AL,Arapiraca,2700300,city,31166,13373.26805,1,531,0,0.017,233047,False,False
202143,2021-10-28,559,AL,Arapiraca,2700300,city,31165,13372.83896,0,531,0,0.017,233047,False,False
202143,2021-10-27,558,AL,Arapiraca,2700300,city,31165,13372.83896,1,531,1,0.017,233047,False,False
202143,2021-10-26,557,AL,Arapiraca,2700300,city,31164,13372.40986,0,530,0,0.017,233047,False,False
202143,2021-10-25,556,AL,Arapiraca,2700300,city,31164,13372.40986,2,530,0,0.017,233047,False,False
202143,2021-10-24,555,AL,Arapiraca,2700300,city,31162,13371.55166,0,530,0,0.017,233047,False,False
202142,2021-10-23,554,AL,Arapiraca,2700300,city,31162,13371.55166,6,530,1,0.017,233047,False,False
202142,2021-10-22,553,AL,Arapiraca,2700300,city,31156,13368.97707,1,529,0,0.017,233047,False,False
202142,2021-10-21,552,AL,Arapiraca,2700300,city,31155,13368.54798,2,529,0,0.017,233047,False,False
202142,2021-10-20,551,AL,Arapiraca,2700300,city,31153,13367.68978,5,529,0,0.017,233047,False,False
202142,2021-10-19,550,AL,Arapiraca,2700300,city,31148,13365.54429,3,529,0,0.017,233047,False,False
202142,2021-10-18,549,AL,Arapiraca,2700300,city,31145,13364.257,1,529,0,0.017,233047,False,False
202142,2021-10-17,548,AL,Arapiraca,2700300,city,31144,13363.8279,0,529,0,0.017,233047,False,False
202141,2021-10-16,547,AL,Arapiraca,2700300,city,31144,13363.8279,1,529,0,0.017,233047,False,False
202141,2021-10-15,546,AL,Arapiraca,2700300,city,31143,13363.3988,4,529,0,0.017,233047,False,False
202141,2021-10-14,545,AL,Arapiraca,2700300,city,31139,13361.68241,0,529,0,0.017,233047,False,False
202141,2021-10-13,544,AL,Arapiraca,2700300,city,31139,13361.68241,7,529,0,0.017,233047,False,False
202141,2021-10-12,543,AL,Arapiraca,2700300,city,31132,13358.67872,3,529,0,0.017,233047,False,False
202141,2021-10-11,542,AL,Arapiraca,2700300,city,31129,13357.39143,2,529,0,0.017,233047,False,False
202141,2021-10-10,541,AL,Arapiraca,2700300,city,31127,13356.53323,1,529,0,0.017,233047,False,False
202140,2021-10-09,540,AL,Arapiraca,2700300,city,31126,13356.10413,9,529,0,0.017,233047,False,False
202140,2021-10-08,539,AL,Arapiraca,2700300,city,31117,13352.24225,0,529,0,0.017,233047,False,False
202140,2021-10-07,538,AL,Arapiraca,2700300,city,31117,13352.24225,3,529,0,0.017,233047,False,False
202140,2021-10-06,537,AL,Arapiraca,2700300,city,31114,13350.95496,1,529,0,0.017,233047,False,False
202140,2021-10-05,536,AL,Arapiraca,2700300,city,31113,13350.52586,4,529,0,0.017,233047,False,False
202140,2021-10-04,535,AL,Arapiraca,2700300,city,31109,13348.80947,1,529,0,0.017,233047,False,False
202140,2021-10-03,534,AL,Arapiraca,2700300,city,31108,13348.38037,7,529,0,0.017,233047,False,False
202139,2021-10-02,533,AL,Arapiraca,2700300,city,31101,13345.37668,0,529,0,0.017,233047,False,False
202139,2021-10-01,532,AL,Arapiraca,2700300,city,31101,13345.37668,1,529,1,0.017,233047,False,False
202139,2021-09-30,531,AL,Arapiraca,2700300,city,31100,13344.94759,1,528,1,0.017,233047,False,False
202139,2021-09-29,530,AL,Arapiraca,2700300,city,31099,13344.51849,5,527,0,0.0169,233047,False,False
202139,2021-09-28,529,AL,Arapiraca,2700300,city,31094,13342.373,0,527,0,0.0169,233047,False,False
202139,2021-09-27,528,AL,Arapiraca,2700300,city,31094,13342.373,1,527,0,0.0169,233047,False,False
202139,2021-09-26,527,AL,Arapiraca,2700300,city,31093,13341.9439,0,527,0,0.0169,233047,False,False
202138,2021-09-25,526,AL,Arapiraca,2700300,city,31093,13341.9439,1,527,0,0.0169,233047,False,False
202138,2021-09-24,525,AL,Arapiraca,2700300,city,31092,13341.5148,2,527,0,0.0169,233047,False,False
202138,2021-09-23,524,AL,Arapiraca,2700300,city,31090,13340.65661,2,527,0,0.017,233047,False,False
202138,2021-09-22,523,AL,Arapiraca,2700300,city,31088,13339.79841,3,527,0,0.017,233047,False,False
202138,2021-09-21,522,AL,Arapiraca,2700300,city,31085,13338.51112,2,527,0,0.017,233047,False,False
202138,2021-09-20,521,AL,Arapiraca,2700300,city,31083,13337.65292,1,527,0,0.017,233047,False,False
202138,2021-09-19,520,AL,Arapiraca,2700300,city,31082,13337.22382,6,527,1,0.017,233047,False,False
202137,2021-09-18,519,AL,Arapiraca,2700300,city,31076,13334.64923,3,526,0,0.0169,233047,False,False
202137,2021-09-17,518,AL,Arapiraca,2700300,city,31073,13333.36194,0,526,1,0.0169,233047,False,False
202137,2021-09-16,517,AL,Arapiraca,2700300,city,31073,13333.36194,2,525,0,0.0169,233047,False,False
202137,2021-09-15,516,AL,Arapiraca,2700300,city,31071,13332.50374,3,525,0,0.0169,233047,False,False
202137,2021-09-14,515,AL,Arapiraca,2700300,city,31068,13331.21645,3,525,0,0.0169,233047,False,False
202137,2021-09-13,514,AL,Arapiraca,2700300,city,31065,13329.92916,0,525,0,0.0169,233047,False,False
202137,2021-09-12,513,AL,Arapiraca,2700300,city,31065,13329.92916,10,525,0,0.0169,233047,False,False
202136,2021-09-11,512,AL,Arapiraca,2700300,city,31055,13325.63818,3,525,1,0.0169,233047,False,False
202136,2021-09-10,511,AL,Arapiraca,2700300,city,31052,13324.35088,0,524,0,0.0169,233047,False,False
202136,2021-09-09,510,AL,Arapiraca,2700300,city,31052,13324.35088,5,524,0,0.0169,233047,False,False
202136,2021-09-08,509,AL,Arapiraca,2700300,city,31047,13322.20539,3,524,0,0.0169,233047,False,False
202136,2021-09-07,508,AL,Arapiraca,2700300,city,31044,13320.9181,5,524,0,0.0169,233047,False,False
202136,2021-09-06,507,AL,Arapiraca,2700300,city,31039,13318.77261,29,524,5,0.0169,233047,False,False
202136,2021-09-05,506,AL,Arapiraca,2700300,city,31010,13306.32877,0,519,0,0.0167,233047,False,True
202135,2021-09-04,505,AL,Arapiraca,2700300,city,31010,13306.32877,0,519,0,0.0167,233047,False,True
202135,2021-09-03,504,AL,Arapiraca,2700300,city,31010,13306.32877,0,519,0,0.0167,233047,False,True
202135,2021-09-02,503,AL,Arapiraca,2700300,city,31010,13306.32877,0,519,0,0.0167,233047,False,True
202135,2021-09-01,502,AL,Arapiraca,2700300,city,31010,13306.32877,0,519,0,0.0167,233047,False,True
202135,2021-08-31,501,AL,Arapiraca,2700300,city,31010,13306.32877,9,519,0,0.0167,233047,False,False
202135,2021-08-30,500,AL,Arapiraca,2700300,city,31001,13302.46688,5,519,0,0.0167,233047,False,False
202135,2021-08-29,499,AL,Arapiraca,2700300,city,30996,13300.32139,8,519,0,0.0167,233047,False,False
202134,2021-08-28,498,AL,Arapiraca,2700300,city,30988,13296.88861,9,519,2,0.0167,233047,False,False
202134,2021-08-27,497,AL,Arapiraca,2700300,city,30979,13293.02673,44,517,0,0.0167,233047,False,False
202134,2021-08-26,496,AL,Arapiraca,2700300,city,30935,13274.14642,35,517,1,0.0167,233047,False,False
202134,2021-08-25,495,AL,Arapiraca,2700300,city,30900,13259.12799,22,516,0,0.0167,233047,False,False
202134,2021-08-24,494,AL,Arapiraca,2700300,city,30878,13249.68783,12,516,2,0.0167,233047,False,False
202134,2021-08-23,493,AL,Arapiraca,2700300,city,30866,13244.53866,3,514,0,0.0167,233047,False,False
202134,2021-08-22,492,AL,Arapiraca,2700300,city,30863,13243.25136,5,514,0,0.0167,233047,False,False
202133,2021-08-21,491,AL,Arapiraca,2700300,city,30858,13241.10587,21,514,0,0.0167,233047,False,False
202133,2021-08-20,490,AL,Arapiraca,2700300,city,30837,13232.09481,2,514,0,0.0167,233047,False,False
202133,2021-08-19,489,AL,Arapiraca,2700300,city,30835,13231.23662,12,514,1,0.0167,233047,False,False
202133,2021-08-18,488,AL,Arapiraca,2700300,city,30823,13226.08744,23,513,1,0.0166,233047,False,False
202133,2021-08-17,487,AL,Arapiraca,2700300,city,30800,13216.21819,6,512,0,0.0166,233047,False,False
202133,2021-08-16,486,AL,Arapiraca,2700300,city,30794,13213.6436,8,512,0,0.0166,233047,False,False
202133,2021-08-15,485,AL,Arapiraca,2700300,city,30786,13210.21082,5,512,0,0.0166,233047,False,False
202132,2021-08-14,484,AL,Arapiraca,2700300,city,30781,13208.06533,25,512,0,0.0166,233047,False,False
202132,2021-08-13,483,AL,Arapiraca,2700300,city,30756,13197.33788,19,512,0,0.0166,233047,False,False
202132,2021-08-12,482,AL,Arapiraca,2700300,city,30737,13189.18501,16,512,0,0.0167,233047,False,False
202132,2021-08-11,481,AL,Arapiraca,2700300,city,30721,13182.31945,15,512,0,0.0167,233047,False,False
202132,2021-08-10,480,AL,Arapiraca,2700300,city,30706,13175.88298,17,512,0,0.0167,233047,False,False
202132,2021-08-09,479,AL,Arapiraca,2700300,city,30689,13168.58831,4,512,1,0.0167,233047,False,False
202132,2021-08-08,478,AL,Arapiraca,2700300,city,30685,13166.87192,20,511,0,0.0167,233047,False,False
202131,2021-08-07,477,AL,Arapiraca,2700300,city,30665,13158.28996,19,511,0,0.0167,233047,False,False
202131,2021-08-06,476,AL,Arapiraca,2700300,city,30646,13150.1371,37,511,2,0.0167,233047,False,False
202131,2021-08-05,475,AL,Arapiraca,2700300,city,30609,13134.26047,8,509,0,0.0166,233047,False,False
202131,2021-08-04,474,AL,Arapiraca,2700300,city,30601,13130.82769,25,509,1,0.0166,233047,False,False
202131,2021-08-03,473,AL,Arapiraca,2700300,city,30576,13120.10024,23,508,2,0.0166,233047,False,False
202131,2021-08-02,472,AL,Arapiraca,2700300,city,30553,13110.23098,12,506,0,0.0166,233047,False,False
202131,2021-08-01,471,AL,Arapiraca,2700300,city,30541,13105.08181,29,506,1,0.0166,233047,False,False
202130,2021-07-31,470,AL,Arapiraca,2700300,city,30512,13092.63797,8,505,0,0.0166,233047,False,False
202130,2021-07-30,469,AL,Arapiraca,2700300,city,30504,13089.20518,60,505,0,0.0166,233047,False,False
202130,2021-07-29,468,AL,Arapiraca,2700300,city,30444,13063.4593,20,505,3,0.0166,233047,False,False
202130,2021-07-28,467,AL,Arapiraca,2700300,city,30424,13054.87734,35,502,2,0.0165,233047,False,False
202130,2021-07-27,466,AL,Arapiraca,2700300,city,30389,13039.85891,46,500,2,0.0165,233047,False,False
202130,2021-07-26,465,AL,Arapiraca,2700300,city,30343,13020.1204,6,498,2,0.0164,233047,False,False
202130,2021-07-25,464,AL,Arapiraca,2700300,city,30337,13017.54582,23,496,0,0.0163,233047,False,False
202129,2021-07-24,463,AL,Arapiraca,2700300,city,30314,13007.67656,21,496,1,0.0164,233047,False,False
202129,2021-07-23,462,AL,Arapiraca,2700300,city,30293,12998.66551,53,495,3,0.0163,233047,False,False
202129,2021-07-22,461,AL,Arapiraca,2700300,city,30240,12975.92331,17,492,3,0.0163,233047,False,False
202129,2021-07-21,460,AL,Arapiraca,2700300,city,30223,12968.62865,41,489,3,0.0162,233047,False,False
202129,2021-07-20,459,AL,Arapiraca,2700300,city,30182,12951.03563,48,486,2,0.0161,233047,False,False
202129,2021-07-19,458,AL,Arapiraca,2700300,city,30134,12930.43892,34,484,3,0.0161,233047,False,False
202129,2021-07-18,457,AL,Arapiraca,2700300,city,30100,12915.84959,39,481,0,0.016,233047,False,False
202128,2021-07-17,456,AL,Arapiraca,2700300,city,30061,12899.11477,43,481,1,0.016,233047,False,False
202128,2021-07-16,455,AL,Arapiraca,2700300,city,30018,12880.66356,66,480,0,0.016,233047,False,False
202128,2021-07-15,454,AL,Arapiraca,2700300,city,29952,12852.34309,17,480,0,0.016,233047,False,False
202128,2021-07-14,453,AL,Arapiraca,2700300,city,29935,12845.04842,83,480,0,0.016,233047,False,False
202128,2021-07-13,452,AL,Arapiraca,2700300,city,29852,12809.43329,49,480,1,0.0161,233047,False,False
202128,2021-07-12,451,AL,Arapiraca,2700300,city,29803,12788.40749,43,479,2,0.0161,233047,False,False
202128,2021-07-11,450,AL,Arapiraca,2700300,city,29760,12769.95627,72,477,3,0.016,233047,False,False
202127,2021-07-10,449,AL,Arapiraca,2700300,city,29688,12739.06122,47,474,1,0.016,233047,False,False
202127,2021-07-09,448,AL,Arapiraca,2700300,city,29641,12718.89361,70,473,3,0.016,233047,False,False
202127,2021-07-08,447,AL,Arapiraca,2700300,city,29571,12688.85675,67,470,2,0.0159,233047,False,False
202127,2021-07-07,446,AL,Arapiraca,2700300,city,29504,12660.10719,73,468,3,0.0159,233047,False,False
202127,2021-07-06,445,AL,Arapiraca,2700300,city,29431,12628.78304,84,465,3,0.0158,233047,False,False
202127,2021-07-05,444,AL,Arapiraca,2700300,city,29347,12592.7388,58,462,2,0.0157,233047,False,False
202127,2021-07-04,443,AL,Arapiraca,2700300,city,29289,12567.85112,98,460,0,0.0157,233047,False,False
202126,2021-07-03,442,AL,Arapiraca,2700300,city,29191,12525.79952,68,460,2,0.0158,233047,False,False
202126,2021-07-02,441,AL,Arapiraca,2700300,city,29123,12496.62085,134,458,0,0.0157,233047,False,False
202126,2021-07-01,440,AL,Arapiraca,2700300,city,28989,12439.12172,173,458,1,0.0158,233047,False,False
202126,2021-06-30,439,AL,Arapiraca,2700300,city,28816,12364.88777,148,457,4,0.0159,233047,False,False
202126,2021-06-29,438,AL,Arapiraca,2700300,city,28668,12301.38127,102,453,2,0.0158,233047,False,False
202126,2021-06-28,437,AL,Arapiraca,2700300,city,28566,12257.61327,152,451,4,0.0158,233047,False,False
202126,2021-06-27,436,AL,Arapiraca,2700300,city,28414,12192.39038,14,447,1,0.0157,233047,False,False
202125,2021-06-26,435,AL,Arapiraca,2700300,city,28400,12186.383,266,446,0,0.0157,233047,False,False
202125,2021-06-25,434,AL,Arapiraca,2700300,city,28134,12072.24294,91,446,4,0.0159,233047,False,False
202125,2021-06-24,433,AL,Arapiraca,2700300,city,28043,12033.19502,38,442,4,0.0158,233047,False,False
202125,2021-06-23,432,AL,Arapiraca,2700300,city,28005,12016.8893,88,438,4,0.0156,233047,False,False
202125,2021-06-22,431,AL,Arapiraca,2700300,city,27917,11979.12867,131,434,4,0.0155,233047,False,False
202125,2021-06-21,430,AL,Arapiraca,2700300,city,27786,11922.91684,176,430,3,0.0155,233047,False,False
202125,2021-06-20,429,AL,Arapiraca,2700300,city,27610,11847.39559,140,427,1,0.0155,233047,False,False
202124,2021-06-19,428,AL,Arapiraca,2700300,city,27470,11787.32187,161,426,1,0.0155,233047,False,False
202124,2021-06-18,427,AL,Arapiraca,2700300,city,27309,11718.23709,241,425,0,0.0156,233047,False,False
202124,2021-06-17,426,AL,Arapiraca,2700300,city,27068,11614.82448,211,425,3,0.0157,233047,False,False
202124,2021-06-16,425,AL,Arapiraca,2700300,city,26857,11524.2848,261,422,2,0.0157,233047,False,False
202124,2021-06-15,424,AL,Arapiraca,2700300,city,26596,11412.29022,84,420,0,0.0158,233047,False,False
202124,2021-06-14,423,AL,Arapiraca,2700300,city,26512,11376.24599,218,420,4,0.0158,233047,False,False
202124,2021-06-13,422,AL,Arapiraca,2700300,city,26294,11282.70263,209,416,1,0.0158,233047,False,False
202123,2021-06-12,421,AL,Arapiraca,2700300,city,26085,11193.02115,221,415,3,0.0159,233047,False,False
202123,2021-06-11,420,AL,Arapiraca,2700300,city,25864,11098.19049,167,412,0,0.0159,233047,False,False
202123,2021-06-10,419,AL,Arapiraca,2700300,city,25697,11026.53113,80,412,1,0.016,233047,False,False
202123,2021-06-09,418,AL,Arapiraca,2700300,city,25617,10992.20329,232,411,3,0.016,233047,False,False
202123,2021-06-08,417,AL,Arapiraca,2700300,city,25385,10892.65256,139,408,4,0.0161,233047,False,False
202123,2021-06-07,416,AL,Arapiraca,2700300,city,25246,10833.00793,68,404,1,0.016,233047,False,False
202123,2021-06-06,415,AL,Arapiraca,2700300,city,25178,10803.82927,333,403,0,0.016,233047,False,False
202122,2021-06-05,414,AL,Arapiraca,2700300,city,24845,10660.93964,138,403,3,0.0162,233047,False,False
202122,2021-06-04,413,AL,Arapiraca,2700300,city,24707,10601.72412,117,400,0,0.0162,233047,False,False
202122,2021-06-03,412,AL,Arapiraca,2700300,city,24590,10551.51965,83,400,1,0.0163,233047,False,False
202122,2021-06-02,411,AL,Arapiraca,2700300,city,24507,10515.90452,207,399,3,0.0163,233047,False,False
202122,2021-06-01,410,AL,Arapiraca,2700300,city,24300,10427.08123,128,396,3,0.0163,233047,False,False
202122,2021-05-31,409,AL,Arapiraca,2700300,city,24172,10372.15669,78,393,2,0.0163,233047,False,False
202122,2021-05-30,408,AL,Arapiraca,2700300,city,24094,10338.68705,56,391,3,0.0162,233047,False,False
202121,2021-05-29,407,AL,Arapiraca,2700300,city,24038,10314.65756,188,388,1,0.0161,233047,False,False
202121,2021-05-28,406,AL,Arapiraca,2700300,city,23850,10233.98714,31,387,1,0.0162,233047,False,False
202121,2021-05-27,405,AL,Arapiraca,2700300,city,23819,10220.6851,8,386,3,0.0162,233047,False,False
202121,2021-05-26,404,AL,Arapiraca,2700300,city,23811,10217.25231,191,383,0,0.0161,233047,False,False
202121,2021-05-25,403,AL,Arapiraca,2700300,city,23620,10135.2946,53,383,2,0.0162,233047,False,False
202121,2021-05-24,402,AL,Arapiraca,2700300,city,23567,10112.5524,49,381,2,0.0162,233047,False,False
202121,2021-05-23,401,AL,Arapiraca,2700300,city,23518,10091.5266,86,379,0,0.0161,233047,False,False
202120,2021-05-22,400,AL,Arapiraca,2700300,city,23432,10054.62417,83,379,3,0.0162,233047,False,False
202120,2021-05-21,399,AL,Arapiraca,2700300,city,23349,10019.00904,40,376,3,0.0161,233047,False,False
202120,2021-05-20,398,AL,Arapiraca,2700300,city,23309,10001.84512,132,373,3,0.016,233047,False,False
202120,2021-05-19,397,AL,Arapiraca,2700300,city,23177,9945.20419,35,370,3,0.016,233047,False,False
202120,2021-05-18,396,AL,Arapiraca,2700300,city,23142,9930.18576,54,367,2,0.0159,233047,False,False
202120,2021-05-17,395,AL,Arapiraca,2700300,city,23088,9907.01446,204,365,2,0.0158,233047,False,False
202120,2021-05-16,394,AL,Arapiraca,2700300,city,22884,9819.47847,16,363,0,0.0159,233047,False,False
202119,2021-05-15,393,AL,Arapiraca,2700300,city,22868,9812.61291,75,363,1,0.0159,233047,False,False
202119,2021-05-14,392,AL,Arapiraca,2700300,city,22793,9780.43056,99,362,2,0.0159,233047,False,False
202119,2021-05-13,391,AL,Arapiraca,2700300,city,22694,9737.94986,88,360,2,0.0159,233047,False,False
202119,2021-05-12,390,AL,Arapiraca,2700300,city,22606,9700.18923,122,358,1,0.0158,233047,False,False
202119,2021-05-11,389,AL,Arapiraca,2700300,city,22484,9647.83928,65,357,3,0.0159,233047,False,False
202119,2021-05-10,388,AL,Arapiraca,2700300,city,22419,9619.94791,32,354,0,0.0158,233047,False,False
202119,2021-05-09,387,AL,Arapiraca,2700300,city,22387,9606.21677,176,354,0,0.0158,233047,False,False
202118,2021-05-08,386,AL,Arapiraca,2700300,city,22211,9530.69552,96,354,1,0.0159,233047,False,False
202118,2021-05-07,385,AL,Arapiraca,2700300,city,22115,9489.50212,-54,353,2,0.016,233047,False,False
202118,2021-05-06,384,AL,Arapiraca,2700300,city,22169,9512.67341,147,351,3,0.0158,233047,False,False
202118,2021-05-05,383,AL,Arapiraca,2700300,city,22022,9449.596,177,348,6,0.0158,233047,False,False
202118,2021-05-04,382,AL,Arapiraca,2700300,city,21845,9373.64566,0,342,0,0.0157,233047,False,True
202118,2021-05-03,381,AL,Arapiraca,2700300,city,21845,9373.64566,49,342,2,0.0157,233047,False,False
202118,2021-05-02,380,AL,Arapiraca,2700300,city,21796,9352.61986,14,340,0,0.0156,233047,False,False
